Estação ,Sensores ,Data Hora,Valor ,,,,,
IBARETAMA,Umidade Relativa (%),2013-04-30 15:00:00,11.20,,,,,
IBARETAMA,Temp. do Ar (ºC),2013-04-30 15:00:00,24.00,,,,,
IBARETAMA,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,1.87,,,,,
IBARETAMA,Pressão atmosférica (hPa),2013-04-30 15:00:00,1054.70,,,,,
IBARETAMA,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.00,,,,,
IBARETAMA,Direção do vento (graus),2013-04-30 15:00:00,0.00,,,,,
CRATO,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,2.90,,,,,
CRATO,Umidade Relativa (%),2013-04-30 15:00:00,76.80,,,,,
CRATO,Temp. do Ar (ºC),2013-04-30 15:00:00,23.20,,,,,
CRATO,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,6.05,,,,,
CRATO,Pressão atmosférica (hPa),2013-04-30 15:00:00,913.70,,,,,
CRATO,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.40,,,,,
CRATO,Direção do vento (graus),2013-04-30 15:00:00,9.00,,,,,
CEDRO,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,3.80,,,,,
CEDRO,Umidade Relativa (%),2013-04-30 15:00:00,62.40,,,,,
CEDRO,Temp. do Ar (ºC),2013-04-30 15:00:00,30.20,,,,,
CEDRO,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,6.64,,,,,
CEDRO,Pressão atmosférica (hPa),2013-04-30 15:00:00,981.10,,,,,
CEDRO,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.20,,,,,
CEDRO,Direção do vento (graus),2013-04-30 15:00:00,138.00,,,,,
CAMOCIM,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,0.00,,,,,
CAMOCIM,Umidade Relativa (%),2013-04-30 15:00:00,76.80,,,,,
CAMOCIM,Temp. do Ar (ºC),2013-04-30 15:00:00,25.90,,,,,
CAMOCIM,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,4.19,,,,,
CAMOCIM,Pressão atmosférica (hPa),2013-04-30 15:00:00,1008.40,,,,,
CAMOCIM,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.80,,,,,
CAMOCIM,Direção do vento (graus),2013-04-30 15:00:00,0.00,,,,,
BANABUIU,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,3.10,,,,,
BANABUIU,Umidade Relativa (%),2013-04-30 15:00:00,62.40,,,,,
BANABUIU,Temp. do Ar (ºC),2013-04-30 15:00:00,28.40,,,,,
BANABUIU,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,5.58,,,,,
BANABUIU,Pressão atmosférica (hPa),2013-04-30 15:00:00,993.40,,,,,
BANABUIU,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.00,,,,,
BANABUIU,Direção do vento (graus),2013-04-30 15:00:00,129.00,,,,,
ARARIPE,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,4.30,,,,,
ARARIPE,Umidade Relativa (%),2013-04-30 15:00:00,57.60,,,,,
ARARIPE,Temp. do Ar (ºC),2013-04-30 15:00:00,27.80,,,,,
ARARIPE,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,7.80,,,,,
ARARIPE,Pressão atmosférica (hPa),2013-04-30 15:00:00,938.10,,,,,
ARARIPE,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.20,,,,,
ARARIPE,Direção do vento (graus),2013-04-30 15:00:00,129.00,,,,,
ITAICABA,Veloc. do vento media 10m (m/s),2013-04-30 15:00:00,0.00,,,,,
ITAICABA,Umidade Relativa (%),2013-04-30 15:00:00,59.20,,,,,
ITAICABA,Temp. do Ar (ºC),2013-04-30 15:00:00,29.70,,,,,
ITAICABA,Rad. Inc. total (MJ/m2),2013-04-30 15:00:00,4.37,,,,,
ITAICABA,Pressão atmosférica (hPa),2013-04-30 15:00:00,1008.60,,,,,
ITAICABA,Precipit. Pluviométrica (mm),2013-04-30 15:00:00,0.00,,,,,
ITAICABA,Direção do vento (graus),2013-04-30 15:00:00,0.00,,,,,
CAUCAIA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.60,,,,,
CAUCAIA,Umidade Relativa (%),2013-04-30 18:00:00,100.80,,,,,
CAUCAIA,Temp. do Ar (ºC),2013-04-30 18:00:00,5.30,,,,,
CAUCAIA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,2.08,,,,,
CAUCAIA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1005.40,,,,,
CAUCAIA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.60,,,,,
CAUCAIA,Direção do vento (graus),2013-04-30 18:00:00,42.00,,,,,
AIUABA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
AIUABA,Umidade Relativa (%),2013-04-30 18:00:00,46.40,,,,,
AIUABA,Temp. do Ar (ºC),2013-04-30 18:00:00,30.90,,,,,
AIUABA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.50,,,,,
AIUABA,Pressão atmosférica (hPa),2013-04-30 18:00:00,949.70,,,,,
AIUABA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
AIUABA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
PENTECOSTE,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
PENTECOSTE,Umidade Relativa (%),2013-04-30 18:00:00,67.20,,,,,
PENTECOSTE,Temp. do Ar (ºC),2013-04-30 18:00:00,27.30,,,,,
PENTECOSTE,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.86,,,,,
PENTECOSTE,Pressão atmosférica (hPa),2013-04-30 18:00:00,1002.80,,,,,
PENTECOSTE,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
PENTECOSTE,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
PEDRA BRANCA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
PEDRA BRANCA,Umidade Relativa (%),2013-04-30 18:00:00,88.00,,,,,
PEDRA BRANCA,Temp. do Ar (ºC),2013-04-30 18:00:00,22.80,,,,,
PEDRA BRANCA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,5.46,,,,,
PEDRA BRANCA,Pressão atmosférica (hPa),2013-04-30 18:00:00,951.70,,,,,
PEDRA BRANCA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
PEDRA BRANCA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
SAO BENEDITO,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
SAO BENEDITO,Umidade Relativa (%),2013-04-30 18:00:00,92.80,,,,,
SAO BENEDITO,Temp. do Ar (ºC),2013-04-30 18:00:00,8.10,,,,,
SAO BENEDITO,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,2.99,,,,,
SAO BENEDITO,Pressão atmosférica (hPa),2013-04-30 18:00:00,912.90,,,,,
SAO BENEDITO,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.60,,,,,
SAO BENEDITO,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
ITAPIPOCA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,3.80,,,,,
ITAPIPOCA,Umidade Relativa (%),2013-04-30 18:00:00,92.80,,,,,
ITAPIPOCA,Temp. do Ar (ºC),2013-04-30 18:00:00,22.20,,,,,
ITAPIPOCA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,0.00,,,,,
ITAPIPOCA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1054.70,,,,,
ITAPIPOCA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
ITAPIPOCA,Direção do vento (graus),2013-04-30 18:00:00,66.00,,,,,
IGUATU,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
IGUATU,Umidade Relativa (%),2013-04-30 18:00:00,0.00,,,,,
IGUATU,Temp. do Ar (ºC),2013-04-30 18:00:00,0.00,,,,,
IGUATU,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,0.00,,,,,
IGUATU,Pressão atmosférica (hPa),2013-04-30 18:00:00,953.00,,,,,
IGUATU,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
IGUATU,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
CEDRO,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,3.30,,,,,
CEDRO,Umidade Relativa (%),2013-04-30 18:00:00,56.00,,,,,
CEDRO,Temp. do Ar (ºC),2013-04-30 18:00:00,31.80,,,,,
CEDRO,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,6.72,,,,,
CEDRO,Pressão atmosférica (hPa),2013-04-30 18:00:00,978.80,,,,,
CEDRO,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.20,,,,,
CEDRO,Direção do vento (graus),2013-04-30 18:00:00,117.00,,,,,
ARARIPE,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,3.10,,,,,
ARARIPE,Umidade Relativa (%),2013-04-30 18:00:00,81.60,,,,,
ARARIPE,Temp. do Ar (ºC),2013-04-30 18:00:00,25.10,,,,,
ARARIPE,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.96,,,,,
ARARIPE,Pressão atmosférica (hPa),2013-04-30 18:00:00,936.80,,,,,
ARARIPE,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
ARARIPE,Direção do vento (graus),2013-04-30 18:00:00,93.00,,,,,
ACARAU,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
ACARAU,Umidade Relativa (%),2013-04-30 18:00:00,100.80,,,,,
ACARAU,Temp. do Ar (ºC),2013-04-30 18:00:00,20.30,,,,,
ACARAU,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,6.76,,,,,
ACARAU,Pressão atmosférica (hPa),2013-04-30 18:00:00,1010.20,,,,,
ACARAU,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
ACARAU,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
ARATUBA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,2.10,,,,,
ARATUBA,Umidade Relativa (%),2013-04-30 18:00:00,22.40,,,,,
ARATUBA,Temp. do Ar (ºC),2013-04-30 18:00:00,51.10,,,,,
ARATUBA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,2.10,,,,,
ARATUBA,Pressão atmosférica (hPa),2013-04-30 18:00:00,919.10,,,,,
ARATUBA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.20,,,,,
ARATUBA,Direção do vento (graus),2013-04-30 18:00:00,123.00,,,,,
CANINDE-CANGATI,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,2.70,,,,,
CANINDE-CANGATI,Umidade Relativa (%),2013-04-30 18:00:00,27.20,,,,,
CANINDE-CANGATI,Temp. do Ar (ºC),2013-04-30 18:00:00,2.00,,,,,
CANINDE-CANGATI,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,4.15,,,,,
CANINDE-CANGATI,Pressão atmosférica (hPa),2013-04-30 18:00:00,979.20,,,,,
CANINDE-CANGATI,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
CANINDE-CANGATI,Direção do vento (graus),2013-04-30 18:00:00,42.00,,,,,
SAO GONCALO,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
SAO GONCALO,Umidade Relativa (%),2013-04-30 18:00:00,100.80,,,,,
SAO GONCALO,Temp. do Ar (ºC),2013-04-30 18:00:00,37.30,,,,,
SAO GONCALO,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.61,,,,,
SAO GONCALO,Pressão atmosférica (hPa),2013-04-30 18:00:00,1010.00,,,,,
SAO GONCALO,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.20,,,,,
SAO GONCALO,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Umidade Relativa (%),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Temp. do Ar (ºC),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Pressão atmosférica (hPa),2013-04-30 18:00:00,850.00,,,,,
ITATIRA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
ITATIRA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
UBAJARA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,6.20,,,,,
UBAJARA,Umidade Relativa (%),2013-04-30 18:00:00,86.40,,,,,
UBAJARA,Temp. do Ar (ºC),2013-04-30 18:00:00,22.20,,,,,
UBAJARA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,6.54,,,,,
UBAJARA,Pressão atmosférica (hPa),2013-04-30 18:00:00,928.40,,,,,
UBAJARA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.60,,,,,
UBAJARA,Direção do vento (graus),2013-04-30 18:00:00,15.00,,,,,
TABULEIRO DO NORTE,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
TABULEIRO DO NORTE,Umidade Relativa (%),2013-04-30 18:00:00,52.80,,,,,
TABULEIRO DO NORTE,Temp. do Ar (ºC),2013-04-30 18:00:00,32.20,,,,,
TABULEIRO DO NORTE,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,5.99,,,,,
TABULEIRO DO NORTE,Pressão atmosférica (hPa),2013-04-30 18:00:00,997.20,,,,,
TABULEIRO DO NORTE,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
TABULEIRO DO NORTE,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
SANTANA DO CARIRI,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
SANTANA DO CARIRI,Umidade Relativa (%),2013-04-30 18:00:00,54.40,,,,,
SANTANA DO CARIRI,Temp. do Ar (ºC),2013-04-30 18:00:00,30.30,,,,,
SANTANA DO CARIRI,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,6.01,,,,,
SANTANA DO CARIRI,Pressão atmosférica (hPa),2013-04-30 18:00:00,956.30,,,,,
SANTANA DO CARIRI,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
SANTANA DO CARIRI,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
QUIXERAMOBIM,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,2.30,,,,,
QUIXERAMOBIM,Umidade Relativa (%),2013-04-30 18:00:00,30.40,,,,,
QUIXERAMOBIM,Temp. do Ar (ºC),2013-04-30 18:00:00,51.10,,,,,
QUIXERAMOBIM,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,5.22,,,,,
QUIXERAMOBIM,Pressão atmosférica (hPa),2013-04-30 18:00:00,983.70,,,,,
QUIXERAMOBIM,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
QUIXERAMOBIM,Direção do vento (graus),2013-04-30 18:00:00,90.00,,,,,
QUIXADA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,3.10,,,,,
QUIXADA,Umidade Relativa (%),2013-04-30 18:00:00,28.80,,,,,
QUIXADA,Temp. do Ar (ºC),2013-04-30 18:00:00,51.10,,,,,
QUIXADA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,4.78,,,,,
QUIXADA,Pressão atmosférica (hPa),2013-04-30 18:00:00,985.30,,,,,
QUIXADA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
QUIXADA,Direção do vento (graus),2013-04-30 18:00:00,90.00,,,,,
LAVRAS DA MANGABEIRA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
LAVRAS DA MANGABEIRA,Umidade Relativa (%),2013-04-30 18:00:00,46.40,,,,,
LAVRAS DA MANGABEIRA,Temp. do Ar (ºC),2013-04-30 18:00:00,30.50,,,,,
LAVRAS DA MANGABEIRA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,12.28,,,,,
LAVRAS DA MANGABEIRA,Pressão atmosférica (hPa),2013-04-30 18:00:00,978.30,,,,,
LAVRAS DA MANGABEIRA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
LAVRAS DA MANGABEIRA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
JERICOACOARA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
JERICOACOARA,Umidade Relativa (%),2013-04-30 18:00:00,68.80,,,,,
JERICOACOARA,Temp. do Ar (ºC),2013-04-30 18:00:00,30.20,,,,,
JERICOACOARA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,11.86,,,,,
JERICOACOARA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1011.20,,,,,
JERICOACOARA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
JERICOACOARA,Direção do vento (graus),2013-04-30 18:00:00,6.00,,,,,
JAGUARUANA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
JAGUARUANA,Umidade Relativa (%),2013-04-30 18:00:00,100.80,,,,,
JAGUARUANA,Temp. do Ar (ºC),2013-04-30 18:00:00,3.70,,,,,
JAGUARUANA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,2.89,,,,,
JAGUARUANA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1000.40,,,,,
JAGUARUANA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
JAGUARUANA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
IBARETAMA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
IBARETAMA,Umidade Relativa (%),2013-04-30 18:00:00,11.20,,,,,
IBARETAMA,Temp. do Ar (ºC),2013-04-30 18:00:00,24.30,,,,,
IBARETAMA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,1.72,,,,,
IBARETAMA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1054.70,,,,,
IBARETAMA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
IBARETAMA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
CRATO,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,2.90,,,,,
CRATO,Umidade Relativa (%),2013-04-30 18:00:00,68.80,,,,,
CRATO,Temp. do Ar (ºC),2013-04-30 18:00:00,24.80,,,,,
CRATO,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,7.46,,,,,
CRATO,Pressão atmosférica (hPa),2013-04-30 18:00:00,911.80,,,,,
CRATO,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
CRATO,Direção do vento (graus),2013-04-30 18:00:00,9.00,,,,,
CAMOCIM,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
CAMOCIM,Umidade Relativa (%),2013-04-30 18:00:00,73.60,,,,,
CAMOCIM,Temp. do Ar (ºC),2013-04-30 18:00:00,26.40,,,,,
CAMOCIM,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.29,,,,,
CAMOCIM,Pressão atmosférica (hPa),2013-04-30 18:00:00,1007.20,,,,,
CAMOCIM,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,5.60,,,,,
CAMOCIM,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
BANABUIU,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,3.50,,,,,
BANABUIU,Umidade Relativa (%),2013-04-30 18:00:00,54.40,,,,,
BANABUIU,Temp. do Ar (ºC),2013-04-30 18:00:00,29.60,,,,,
BANABUIU,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,5.77,,,,,
BANABUIU,Pressão atmosférica (hPa),2013-04-30 18:00:00,991.50,,,,,
BANABUIU,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
BANABUIU,Direção do vento (graus),2013-04-30 18:00:00,96.00,,,,,
ITAICABA,Veloc. do vento media 10m (m/s),2013-04-30 18:00:00,0.00,,,,,
ITAICABA,Umidade Relativa (%),2013-04-30 18:00:00,83.20,,,,,
ITAICABA,Temp. do Ar (ºC),2013-04-30 18:00:00,23.80,,,,,
ITAICABA,Rad. Inc. total (MJ/m2),2013-04-30 18:00:00,3.58,,,,,
ITAICABA,Pressão atmosférica (hPa),2013-04-30 18:00:00,1007.40,,,,,
ITAICABA,Precipit. Pluviométrica (mm),2013-04-30 18:00:00,0.00,,,,,
ITAICABA,Direção do vento (graus),2013-04-30 18:00:00,0.00,,,,,
CAUCAIA,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.30,,,,,
CAUCAIA,Umidade Relativa (%),2013-04-30 21:00:00,100.80,,,,,
CAUCAIA,Temp. do Ar (ºC),2013-04-30 21:00:00,6.70,,,,,
CAUCAIA,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,0.61,,,,,
CAUCAIA,Pressão atmosférica (hPa),2013-04-30 21:00:00,1006.10,,,,,
CAUCAIA,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
CAUCAIA,Direção do vento (graus),2013-04-30 21:00:00,30.00,,,,,
AIUABA,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.00,,,,,
AIUABA,Umidade Relativa (%),2013-04-30 21:00:00,76.80,,,,,
AIUABA,Temp. do Ar (ºC),2013-04-30 21:00:00,24.40,,,,,
AIUABA,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.09,,,,,
AIUABA,Pressão atmosférica (hPa),2013-04-30 21:00:00,951.00,,,,,
AIUABA,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
AIUABA,Direção do vento (graus),2013-04-30 21:00:00,0.00,,,,,
CRATO,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,1.90,,,,,
CRATO,Umidade Relativa (%),2013-04-30 21:00:00,80.00,,,,,
CRATO,Temp. do Ar (ºC),2013-04-30 21:00:00,21.80,,,,,
CRATO,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,2.88,,,,,
CRATO,Pressão atmosférica (hPa),2013-04-30 21:00:00,911.80,,,,,
CRATO,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
CRATO,Direção do vento (graus),2013-04-30 21:00:00,9.00,,,,,
ARATUBA,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,1.60,,,,,
ARATUBA,Umidade Relativa (%),2013-04-30 21:00:00,20.80,,,,,
ARATUBA,Temp. do Ar (ºC),2013-04-30 21:00:00,51.10,,,,,
ARATUBA,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.26,,,,,
ARATUBA,Pressão atmosférica (hPa),2013-04-30 21:00:00,919.70,,,,,
ARATUBA,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
ARATUBA,Direção do vento (graus),2013-04-30 21:00:00,111.00,,,,,
CANINDE-CANGATI,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,1.90,,,,,
CANINDE-CANGATI,Umidade Relativa (%),2013-04-30 21:00:00,25.60,,,,,
CANINDE-CANGATI,Temp. do Ar (ºC),2013-04-30 21:00:00,2.00,,,,,
CANINDE-CANGATI,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.27,,,,,
CANINDE-CANGATI,Pressão atmosférica (hPa),2013-04-30 21:00:00,979.90,,,,,
CANINDE-CANGATI,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
CANINDE-CANGATI,Direção do vento (graus),2013-04-30 21:00:00,60.00,,,,,
PENTECOSTE,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.00,,,,,
PENTECOSTE,Umidade Relativa (%),2013-04-30 21:00:00,68.80,,,,,
PENTECOSTE,Temp. do Ar (ºC),2013-04-30 21:00:00,26.50,,,,,
PENTECOSTE,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,0.86,,,,,
PENTECOSTE,Pressão atmosférica (hPa),2013-04-30 21:00:00,1003.20,,,,,
PENTECOSTE,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
PENTECOSTE,Direção do vento (graus),2013-04-30 21:00:00,0.00,,,,,
PEDRA BRANCA,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.00,,,,,
PEDRA BRANCA,Umidade Relativa (%),2013-04-30 21:00:00,89.60,,,,,
PEDRA BRANCA,Temp. do Ar (ºC),2013-04-30 21:00:00,21.70,,,,,
PEDRA BRANCA,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.12,,,,,
PEDRA BRANCA,Pressão atmosférica (hPa),2013-04-30 21:00:00,952.40,,,,,
PEDRA BRANCA,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
PEDRA BRANCA,Direção do vento (graus),2013-04-30 21:00:00,0.00,,,,,
UBAJARA,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,4.70,,,,,
UBAJARA,Umidade Relativa (%),2013-04-30 21:00:00,91.20,,,,,
UBAJARA,Temp. do Ar (ºC),2013-04-30 21:00:00,8.10,,,,,
UBAJARA,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,0.13,,,,,
UBAJARA,Pressão atmosférica (hPa),2013-04-30 21:00:00,929.10,,,,,
UBAJARA,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,2.20,,,,,
UBAJARA,Direção do vento (graus),2013-04-30 21:00:00,39.00,,,,,
TABULEIRO DO NORTE,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.00,,,,,
TABULEIRO DO NORTE,Umidade Relativa (%),2013-04-30 21:00:00,88.00,,,,,
TABULEIRO DO NORTE,Temp. do Ar (ºC),2013-04-30 21:00:00,24.20,,,,,
TABULEIRO DO NORTE,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.01,,,,,
TABULEIRO DO NORTE,Pressão atmosférica (hPa),2013-04-30 21:00:00,999.70,,,,,
TABULEIRO DO NORTE,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,2.20,,,,,
TABULEIRO DO NORTE,Direção do vento (graus),2013-04-30 21:00:00,0.00,,,,,
SAO BENEDITO,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,0.00,,,,,
SAO BENEDITO,Umidade Relativa (%),2013-04-30 21:00:00,94.40,,,,,
SAO BENEDITO,Temp. do Ar (ºC),2013-04-30 21:00:00,5.00,,,,,
SAO BENEDITO,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,0.16,,,,,
SAO BENEDITO,Pressão atmosférica (hPa),2013-04-30 21:00:00,913.00,,,,,
SAO BENEDITO,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
SAO BENEDITO,Direção do vento (graus),2013-04-30 21:00:00,0.00,,,,,
QUIXERAMOBIM,Veloc. do vento media 10m (m/s),2013-04-30 21:00:00,2.80,,,,,
QUIXERAMOBIM,Umidade Relativa (%),2013-04-30 21:00:00,27.20,,,,,
QUIXERAMOBIM,Temp. do Ar (ºC),2013-04-30 21:00:00,51.10,,,,,
QUIXERAMOBIM,Rad. Inc. total (MJ/m2),2013-04-30 21:00:00,1.31,,,,,
QUIXERAMOBIM,Pressão atmosférica (hPa),2013-04-30 21:00:00,984.90,,,,,
QUIXERAMOBIM,Precipit. Pluviométrica (mm),2013-04-30 21:00:00,0.00,,,,,
